Taxon_Name,Result_Value,Result_UOM,Fish_Total_Len_Value,Fish_Len_UOM1,Gear_Used,Pass_Count,Total_Energy,Total_Energy_UOM,Results_Comment,Origin,Flow_Guild,IsStocked,Reach_Length,Reach_Length_UOM,Width_Length,Width_Length_UOM,Lab_Accession,Field_Accession,Activity_Type,Activity_Name,Field_Activity_Date,Field_Activity_Time,STA_SEQ,Station_Name,Project_Name,Trip_Name,Location,State_Name,Municipality_Name,ADB_SegmentID,SubBasin,Station_Long,Station_Lat,Station_Type,Org_Name
Lepomis cyanellus,1,count,9,cm,1x S-R,1,719,Sec,,Introduced,Fluvial Dependant,False,124.6,m,6.4,m,2014093_lf,2014093_FISH,Sample-Routine,All species single pass,8/20/2014,12:15:00 PM,17471,Rufus brook,,2014 ABM Fish Community 08202014,at Parker Bridge Road,Connecticut,COVENTRY,Needs,3108 - Hop River - Willimantic - Thames,-72.3242,41.7393,River/Stream,CT DEEP WPLR biological monitoring
Lepomis cyanellus,1,count,6,cm,1x S-R,1,773,Sec,,Introduced,Fluvial Dependant,False,99.1,m,2.7,m,2014099_lf,2014099_FISH,Sample-Routine,All species single pass,8/21/2014,9:15:00 AM,18753,Moritz Brook,,2014 ABM Fish Community 08212014-B,DS Upton/Elliot Road,Connecticut,ASHFORD,3205-03_XX,3205 - Squaw Hollow Brook - Natchaug - Thames,-72.199497,41.854872,River/Stream,CT DEEP WPLR biological monitoring
Lepomis cyanellus,1,count,9,cm,1x S-R,1,773,Sec,,Introduced,Fluvial Dependant,False,99.1,m,2.7,m,2014099_lf,2014099_FISH,Sample-Routine,All species single pass,8/21/2014,9:15:00 AM,18753,Moritz Brook,,2014 ABM Fish Community 08212014-B,DS Upton/Elliot Road,Connecticut,ASHFORD,3205-03_XX,3205 - Squaw Hollow Brook - Natchaug - Thames,-72.199497,41.854872,River/Stream,CT DEEP WPLR biological monitoring
Lepomis cyanellus,1,count,11,cm,1x S-R,1,1302,Sec,,Introduced,Fluvial Dependant,False,97.1,m,2.7,m,2014103_lf,2014103_FISH,Sample-Routine,All species single pass,8/21/2014,2:00:00 PM,17467,grover Brook,,2014 ABM Fish Community 08212014-B,at Slater Road,Connecticut,TOLLAND,Needs,3106 - Skungamaug River - Willimantic - Thames,-72.3426,41.9015,River/Stream,CT DEEP WPLR biological monitoring
Lepomis cyanellus,1,count,12,cm,1x S-R,1,1302,Sec,,Introduced,Fluvial Dependant,False,97.1,m,2.7,m,2014103_lf,2014103_FISH,Sample-Routine,All species single pass,8/21/2014,2:00:00 PM,17467,grover Brook,,2014 ABM Fish Community 08212014-B,at Slater Road,Connecticut,TOLLAND,Needs,3106 - Skungamaug River - Willimantic - Thames,-72.3426,41.9015,River/Stream,CT DEEP WPLR biological monitoring
Lepomis cyanellus,1,count,5,cm,1x S-R,1,976,Sec,,Introduced,Fluvial Dependant,False,111.8,m,3,m,2014092_lf,2014092_FISH,Sample-Routine,All species single pass,8/20/2014,10:25:00 AM,18746,Bear Swamp Brook,,2014 ABM Fish Community 08202014,DS Bunker Hill Road,Connecticut,ANDOVER,,3108 - Hop River - Willimantic - Thames,-72.341403,41.741421,River/Stream,CT DEEP WPLR biological monitoring
Lepomis cyanellus,1,count,6,cm,1x S-R,1,976,Sec,,Introduced,Fluvial Dependant,False,111.8,m,3,m,2014092_lf,2014092_FISH,Sample-Routine,All species single pass,8/20/2014,10:25:00 AM,18746,Bear Swamp Brook,,2014 ABM Fish Community 08202014,DS Bunker Hill Road,Connecticut,ANDOVER,,3108 - Hop River - Willimantic - Thames,-72.341403,41.741421,River/Stream,CT DEEP WPLR biological monitoring
Lepomis cyanellus,3,count,9,cm,1x S-R,1,976,Sec,,Introduced,Fluvial Dependant,False,111.8,m,3,m,2014092_lf,2014092_FISH,Sample-Routine,All species single pass,8/20/2014,10:25:00 AM,18746,Bear Swamp Brook,,2014 ABM Fish Community 08202014,DS Bunker Hill Road,Connecticut,ANDOVER,,3108 - Hop River - Willimantic - Thames,-72.341403,41.741421,River/Stream,CT DEEP WPLR biological monitoring
Lepomis cyanellus,1,count,11,cm,1x S-R,1,976,Sec,,Introduced,Fluvial Dependant,False,111.8,m,3,m,2014092_lf,2014092_FISH,Sample-Routine,All species single pass,8/20/2014,10:25:00 AM,18746,Bear Swamp Brook,,2014 ABM Fish Community 08202014,DS Bunker Hill Road,Connecticut,ANDOVER,,3108 - Hop River - Willimantic - Thames,-72.341403,41.741421,River/Stream,CT DEEP WPLR biological monitoring
Lepomis cyanellus,4,count,5,cm,1x S-R,1,719,Sec,,Introduced,Fluvial Dependant,False,124.6,m,6.4,m,2014093_lf,2014093_FISH,Sample-Routine,All species single pass,8/20/2014,12:15:00 PM,17471,Rufus brook,,2014 ABM Fish Community 08202014,at Parker Bridge Road,Connecticut,COVENTRY,Needs,3108 - Hop River - Willimantic - Thames,-72.3242,41.7393,River/Stream,CT DEEP WPLR biological monitoring
Lepomis cyanellus,2,count,6,cm,1x S-R,1,719,Sec,,Introduced,Fluvial Dependant,False,124.6,m,6.4,m,2014093_lf,2014093_FISH,Sample-Routine,All species single pass,8/20/2014,12:15:00 PM,17471,Rufus brook,,2014 ABM Fish Community 08202014,at Parker Bridge Road,Connecticut,COVENTRY,Needs,3108 - Hop River - Willimantic - Thames,-72.3242,41.7393,River/Stream,CT DEEP WPLR biological monitoring
Lepomis cyanellus,4,count,7,cm,1x S-R,1,719,Sec,,Introduced,Fluvial Dependant,False,124.6,m,6.4,m,2014093_lf,2014093_FISH,Sample-Routine,All species single pass,8/20/2014,12:15:00 PM,17471,Rufus brook,,2014 ABM Fish Community 08202014,at Parker Bridge Road,Connecticut,COVENTRY,Needs,3108 - Hop River - Willimantic - Thames,-72.3242,41.7393,River/Stream,CT DEEP WPLR biological monitoring
Lepomis cyanellus,4,count,8,cm,1x S-R,1,719,Sec,,Introduced,Fluvial Dependant,False,124.6,m,6.4,m,2014093_lf,2014093_FISH,Sample-Routine,All species single pass,8/20/2014,12:15:00 PM,17471,Rufus brook,,2014 ABM Fish Community 08202014,at Parker Bridge Road,Connecticut,COVENTRY,Needs,3108 - Hop River - Willimantic - Thames,-72.3242,41.7393,River/Stream,CT DEEP WPLR biological monitoring
Lepomis cyanellus,1,count,10,cm,1x S-R,1,719,Sec,,Introduced,Fluvial Dependant,False,124.6,m,6.4,m,2014093_lf,2014093_FISH,Sample-Routine,All species single pass,8/20/2014,12:15:00 PM,17471,Rufus brook,,2014 ABM Fish Community 08202014,at Parker Bridge Road,Connecticut,COVENTRY,Needs,3108 - Hop River - Willimantic - Thames,-72.3242,41.7393,River/Stream,CT DEEP WPLR biological monitoring
Lepomis cyanellus,1,count,9,cm,2x S-R,1,3315,Sec,,Introduced,Fluvial Dependant,False,197.2,m,9.4,m,2014071_lf,2014071_FISH,Sample-Routine,All species single pass,8/1/2014,9:00:00 AM,14599,Mashamoquet Brook,,2014 ABM Fish Community 08012014,downstream Wrights Crossing Road near Mill Road,Connecticut,POMFRET,CT3710-00_01,3710 - Mashamoquet Brook - Quinebaug - Thames,-71.9359,41.8499,River/Stream,CT DEEP WPLR biological monitoring
Lepomis cyanellus,2,count,7,cm,2x S-R,1,3315,Sec,,Introduced,Fluvial Dependant,False,197.2,m,9.4,m,2014071_lf,2014071_FISH,Sample-Routine,All species single pass,8/1/2014,9:00:00 AM,14599,Mashamoquet Brook,,2014 ABM Fish Community 08012014,downstream Wrights Crossing Road near Mill Road,Connecticut,POMFRET,CT3710-00_01,3710 - Mashamoquet Brook - Quinebaug - Thames,-71.9359,41.8499,River/Stream,CT DEEP WPLR biological monitoring
Lepomis gibbosus,1,count,11,cm,2x S-R,1,4149,Sec,,Native,Macrohabitat Generalist,False,162,m,10.9,m,2014062_lf,2014062_FISH,Sample-Routine,All species single pass,7/18/2014,9:02:00 AM,14734,Yantic River,,2014 ABM Fish Community 07182014,upstream Stanton Road,Connecticut,BOZRAH,CT3900-00_02,3900 - Yantic River - Yantic - Thames,-72.1918,41.5766,River/Stream,CT DEEP WPLR biological monitoring
Lepomis gibbosus,1,count,11,cm,2x S-R,1,1603,Sec,,Native,Macrohabitat Generalist,False,100,m,6,m,2014065_lf,2014065_FISH,Sample-Routine,All species single pass,7/24/2014,9:00:00 AM,14712,Transylvania Brook,,2014 ABM Fish Community 07242014,30 meters upstream Whale Pass,Connecticut,SOUTHBURY,CT6806-00_01,6806 - Transylvania Brook - Pomperaug - Housatonic,-73.2584,41.484,River/Stream,CT DEEP WPLR biological monitoring
Lepomis gibbosus,1,count,9,cm,2x S-R,1,3358,Sec,,Native,Macrohabitat Generalist,False,150,m,9.8,m,2014049_lf,2014049_FISH,Sample-Routine,All species single pass,7/10/2014,12:50:00 PM,14595,Quanduck Brook,,2014 ABM Fish Community 07102014,downstream River Road/N Sterling Rd,Connecticut,STERLING,CT3501-00_01,3501 - Quanduck Brook - Moosup - Thames,-71.836053,41.721906,River/Stream,CT DEEP WPLR biological monitoring
Lepomis gibbosus,1,count,11,cm,1 S-S,1,1260,Sec,,Native,Macrohabitat Generalist,False,150,m,7.5,m,2014052_lf,2014052_FISH,Sample-Routine,All species single pass,7/11/2014,8:00:00 AM,15550,Hockanum River,,2014 ABM Fish Community 07112014,upstream 200 meters from dart hill road,Connecticut,VERNON,CT4500-00_05,4500 - Hockanum River - Hockanum - Connecticut,-72.4876,41.8514,River/Stream,CT DEEP WPLR biological monitoring
Lepomis gibbosus,1,count,8,cm,1 S-S,1,1380,Sec,,Native,Macrohabitat Generalist,False,151,m,7.5,m,2014053_lf,2014053_FISH,Sample-Routine,All species single pass,7/11/2014,11:10:00 AM,18723,Bungee Brook,,2014 ABM Fish Community 07112014,DS Old Colony Road,Connecticut,EASTFORD,CT3201-00_01,3201 - Bungee Brook - Natchaug - Thames,-72.066854,41.902123,River/Stream,CT DEEP WPLR biological monitoring
Lepomis gibbosus,1,count,10,cm,1 S-S,1,1380,Sec,,Native,Macrohabitat Generalist,False,151,m,7.5,m,2014053_lf,2014053_FISH,Sample-Routine,All species single pass,7/11/2014,11:10:00 AM,18723,Bungee Brook,,2014 ABM Fish Community 07112014,DS Old Colony Road,Connecticut,EASTFORD,CT3201-00_01,3201 - Bungee Brook - Natchaug - Thames,-72.066854,41.902123,River/Stream,CT DEEP WPLR biological monitoring
Lepomis gibbosus,2,count,9,cm,1 S-S,1,1380,Sec,,Native,Macrohabitat Generalist,False,151,m,7.5,m,2014053_lf,2014053_FISH,Sample-Routine,All species single pass,7/11/2014,11:10:00 AM,18723,Bungee Brook,,2014 ABM Fish Community 07112014,DS Old Colony Road,Connecticut,EASTFORD,CT3201-00_01,3201 - Bungee Brook - Natchaug - Thames,-72.066854,41.902123,River/Stream,CT DEEP WPLR biological monitoring
Lepomis gibbosus,2,count,9,cm,1 S-S,1,1199,Sec,,Native,Macrohabitat Generalist,False,102,m,11.8,m,2014054_lf,2014054_FISH,Sample-Routine,All species single pass,7/11/2014,12:40:00 PM,14589,Still River,,2014 ABM Fish Community 07112014,adjacent General Lyon Road; US Pilfershire Rd,Connecticut,EASTFORD,CT3202-00_01,3202 - Still River - Natchaug - Thames,-72.0877,41.8716,River/Stream,CT DEEP WPLR biological monitoring
Lepomis gibbosus,1,count,17,cm,1 S-S,1,1380,Sec,,Native,Macrohabitat Generalist,False,151,m,7.5,m,2014053_lf,2014053_FISH,Sample-Routine,All species single pass,7/11/2014,11:10:00 AM,18723,Bungee Brook,,2014 ABM Fish Community 07112014,DS Old Colony Road,Connecticut,EASTFORD,CT3201-00_01,3201 - Bungee Brook - Natchaug - Thames,-72.066854,41.902123,River/Stream,CT DEEP WPLR biological monitoring
Lepomis gibbosus,1,count,10,cm,1 S-S,1,1199,Sec,,Native,Macrohabitat Generalist,False,102,m,11.8,m,2014054_lf,2014054_FISH,Sample-Routine,All species single pass,7/11/2014,12:40:00 PM,14589,Still River,,2014 ABM Fish Community 07112014,adjacent General Lyon Road; US Pilfershire Rd,Connecticut,EASTFORD,CT3202-00_01,3202 - Still River - Natchaug - Thames,-72.0877,41.8716,River/Stream,CT DEEP WPLR biological monitoring
Lepomis gibbosus,1,count,9,cm,1x S-R,1,1559,Sec,,Native,Macrohabitat Generalist,False,130,m,5.5,m,2014047_lf,2014047_FISH,Sample-Routine,All species single pass,7/10/2014,9:30:00 AM,16015,Murphy Brook,,2014 ABM Fish Community 07102014,adjacent private driveway off North Bigalow Road,Connecticut,HAMPTON,CT3805-04_02,3805 - Little River - Shetucket - Thames,-72.0398,41.7828,River/Stream,CT DEEP WPLR biological monitoring
Lepomis gibbosus,1,count,10,cm,1x S-R,1,1403,Sec,,Native,Macrohabitat Generalist,False,125,m,6,m,2014043_lf,2014043_FISH,Sample-Routine,All species single pass,7/8/2014,1:15:00 PM,14593,Whetstone Brook,,2014 ABM Fish Community 07082014,downstream Route 12,Connecticut,KILLINGLY,CT3404-00_01,3404 - Whetstone Brook - Fivemile - Thames,-71.878097,41.831633,River/Stream,CT DEEP WPLR biological monitoring
Lepomis gibbosus,1,count,8,cm,1x S-R,1,1403,Sec,,Native,Macrohabitat Generalist,False,125,m,6,m,2014043_lf,2014043_FISH,Sample-Routine,All species single pass,7/8/2014,1:15:00 PM,14593,Whetstone Brook,,2014 ABM Fish Community 07082014,downstream Route 12,Connecticut,KILLINGLY,CT3404-00_01,3404 - Whetstone Brook - Fivemile - Thames,-71.878097,41.831633,River/Stream,CT DEEP WPLR biological monitoring
Lepomis gibbosus,1,count,9,cm,1x S-R,1,1403,Sec,,Native,Macrohabitat Generalist,False,125,m,6,m,2014043_lf,2014043_FISH,Sample-Routine,All species single pass,7/8/2014,1:15:00 PM,14593,Whetstone Brook,,2014 ABM Fish Community 07082014,downstream Route 12,Connecticut,KILLINGLY,CT3404-00_01,3404 - Whetstone Brook - Fivemile - Thames,-71.878097,41.831633,River/Stream,CT DEEP WPLR biological monitoring
Lepomis gibbosus,1,count,12,cm,1x S-R,1,1403,Sec,,Native,Macrohabitat Generalist,False,125,m,6,m,2014043_lf,2014043_FISH,Sample-Routine,All species single pass,7/8/2014,1:15:00 PM,14593,Whetstone Brook,,2014 ABM Fish Community 07082014,downstream Route 12,Connecticut,KILLINGLY,CT3404-00_01,3404 - Whetstone Brook - Fivemile - Thames,-71.878097,41.831633,River/Stream,CT DEEP WPLR biological monitoring
Lepomis gibbosus,1,count,6,cm,1x S-S,1,1680,Sec,,Native,Macrohabitat Generalist,False,288,m,33.6,m,2014037_lf,2014037_FISH,Sample-Routine,All species single pass,7/3/2014,11:00:00 AM,14609,Quinebaug River,,2014 ABM Fish Community 07032014,adjacent Town Park at Kennedy Drive,Connecticut,PUTNAM,CT3700-00_05,3700 - Quinebaug River - Quinebaug - Thames,-71.9096,41.9081,River/Stream,CT DEEP WPLR biological monitoring
Lepomis gibbosus,1,count,7,cm,1 S-R,1,1091,Sec,,Native,Macrohabitat Generalist,False,100,m,4.6,m,2014021_lf,2014021_FISH,Sample-Routine,All species single pass,6/20/2014,1:23:00 PM,15520,Bonemill Brook,,2014 ABM Fish Community 06202014,upstream end of driveable road above sweet heart lake,Connecticut,TOLLAND,CT3100-03_02,3100 - Willimantic River - Willimantic - Thames,-72.3162,41.925,River/Stream,CT DEEP WPLR biological monitoring
Lepomis gibbosus,1,count,6,cm,1 BP,1,1656,Sec,,Native,Macrohabitat Generalist,False,174.4,m,9.4,m,2014025_lf,2014025_FISH,Sample-Routine,All species single pass,6/26/2014,8:55:00 AM,15776,East Branch Mount Hope,,2014 ABM Fish Community 06262014,upstream confluence with Mount Hope at James Road,Connecticut,ASHFORD,CT3206-03_01,3206 - Mount Hope River - Natchaug - Thames,-72.16,41.881,River/Stream,CT DEEP WPLR biological monitoring
Lepomis gibbosus,1,count,9,cm,2 SR BP,1,3369,Sec,,Native,Macrohabitat Generalist,False,154,m,8.8,m,2014016_lf,2014016_FISH,Sample-Routine,All species single pass,6/19/2014,1:37:00 PM,15543,Pease Brook,,2014 ABM Fish Community 06192014,in Pease Brook WMA,Connecticut,LEBANON,CT3905-00_01,3905 - Pease Brook - Yantic - Thames,-72.1923,41.5947,River/Stream,CT DEEP WPLR biological monitoring
Lepomis gibbosus,1,count,10,cm,1x S-S,1,1620,Sec,,Native,Macrohabitat Generalist,False,200,m,16,m,2014036_lf,2014036_FISH,Sample-Routine,All species single pass,7/3/2014,8:25:00 AM,14492,Willimantic River,,2014 ABM Fish Community 07032014,upstream old bridge Jones Crossing Road,Connecticut,MANSFIELD,CT3100-00_03,3100 - Willimantic River - Willimantic - Thames,-72.3079,41.8326,River/Stream,CT DEEP WPLR biological monitoring
Lepomis gibbosus,1,count,8,cm,2 Smith Root backpacks,1,2011,Sec,,Native,Macrohabitat Generalist,False,147.2,m,6.9,m,2014008_lf,2014008_lf-FISH,Sample-Routine,All species single pass,6/11/2014,11:36:00 AM,16246,Fivemile River,,2014 ABM Fish Community 06112014,Downstream of Spicer Road,Connecticut,THOMPSON,CT3400-00_04,3400 - Fivemile River - Fivemile - Thames,-71.8154,41.9865,River/Stream,CT DEEP WPLR biological monitoring
Lepomis gibbosus,1,count,9,cm,2 Smith Root backpacks,1,2011,Sec,,Native,Macrohabitat Generalist,False,147.2,m,6.9,m,2014008_lf,2014008_lf-FISH,Sample-Routine,All species single pass,6/11/2014,11:36:00 AM,16246,Fivemile River,,2014 ABM Fish Community 06112014,Downstream of Spicer Road,Connecticut,THOMPSON,CT3400-00_04,3400 - Fivemile River - Fivemile - Thames,-71.8154,41.9865,River/Stream,CT DEEP WPLR biological monitoring
Lepomis gibbosus,2,count,10,cm,2 Smith Root backpacks,1,2011,Sec,,Native,Macrohabitat Generalist,False,147.2,m,6.9,m,2014008_lf,2014008_lf-FISH,Sample-Routine,All species single pass,6/11/2014,11:36:00 AM,16246,Fivemile River,,2014 ABM Fish Community 06112014,Downstream of Spicer Road,Connecticut,THOMPSON,CT3400-00_04,3400 - Fivemile River - Fivemile - Thames,-71.8154,41.9865,River/Stream,CT DEEP WPLR biological monitoring
Lepomis gibbosus,1,count,10,cm,1 IFD SS,1,1800,Sec,,Native,Macrohabitat Generalist,False,180,m,10,m,2014010_lf,2014010_FISH,Sample-Routine,All species single pass,6/12/2014,11:22:00 AM,16657,FENTON RIVER,,2014 ABM Fish Community 06122014,1.4 KM US of rte 89 access from dirt rd left off wormwood hill,Connecticut,MANSFIELD,CT3207-00_01a,3207 - Fenton River - Natchaug - Thames,-72.2031,41.7831,River/Stream,CT DEEP WPLR biological monitoring
Lepomis gibbosus,1,count,11,cm,1 IFD SS,1,1800,Sec,,Native,Macrohabitat Generalist,False,180,m,10,m,2014010_lf,2014010_FISH,Sample-Routine,All species single pass,6/12/2014,11:22:00 AM,16657,FENTON RIVER,,2014 ABM Fish Community 06122014,1.4 KM US of rte 89 access from dirt rd left off wormwood hill,Connecticut,MANSFIELD,CT3207-00_01a,3207 - Fenton River - Natchaug - Thames,-72.2031,41.7831,River/Stream,CT DEEP WPLR biological monitoring
Lepomis gibbosus,1,count,13,cm,1 IFD SS,1,1800,Sec,,Native,Macrohabitat Generalist,False,180,m,10,m,2014010_lf,2014010_FISH,Sample-Routine,All species single pass,6/12/2014,11:22:00 AM,16657,FENTON RIVER,,2014 ABM Fish Community 06122014,1.4 KM US of rte 89 access from dirt rd left off wormwood hill,Connecticut,MANSFIELD,CT3207-00_01a,3207 - Fenton River - Natchaug - Thames,-72.2031,41.7831,River/Stream,CT DEEP WPLR biological monitoring
Lepomis gibbosus,1,count,8,cm,1 IFD SS,1,1800,Sec,,Native,Macrohabitat Generalist,False,180,m,10,m,2014010_lf,2014010_FISH,Sample-Routine,All species single pass,6/12/2014,11:22:00 AM,16657,FENTON RIVER,,2014 ABM Fish Community 06122014,1.4 KM US of rte 89 access from dirt rd left off wormwood hill,Connecticut,MANSFIELD,CT3207-00_01a,3207 - Fenton River - Natchaug - Thames,-72.2031,41.7831,River/Stream,CT DEEP WPLR biological monitoring
Lepomis gibbosus,1,count,6,cm,1 Smith Root backpack,1,1345,Sec,,Native,Macrohabitat Generalist,False,127.8,m,5.8,m,2014009_lf,2014009_lf-FISH,Sample-Routine,All species single pass,6/11/2014,1:45:00 PM,15003,Wappoquia Brook,,2014 ABM Fish Community 06112014,at old bridge off RTE 169 on Wappaquia Brook Farm,Connecticut,POMFRET,CT3709-00_01,3709 - Wappoquia Brook - Quinebaug - Thames,-71.9658,41.8751,River/Stream,CT DEEP WPLR biological monitoring
Lepomis gibbosus,1,count,7,cm,1 Smith Root backpack,1,1345,Sec,,Native,Macrohabitat Generalist,False,127.8,m,5.8,m,2014009_lf,2014009_lf-FISH,Sample-Routine,All species single pass,6/11/2014,1:45:00 PM,15003,Wappoquia Brook,,2014 ABM Fish Community 06112014,at old bridge off RTE 169 on Wappaquia Brook Farm,Connecticut,POMFRET,CT3709-00_01,3709 - Wappoquia Brook - Quinebaug - Thames,-71.9658,41.8751,River/Stream,CT DEEP WPLR biological monitoring
Lepomis gibbosus,2,count,8,cm,1x S-R,1,1113,Sec,,Native,Macrohabitat Generalist,False,112,m,3.3,m,2014120_lf,2014120_FISH,Sample-Routine,All species single pass,8/29/2014,11:52:00 AM,17386,McIntyres Brook,,2014 ABM Fish Community 08292014,below Handel Rd 30 ft stafford,Connecticut,STAFFORD,Needs,3101 - Edson Brook - Willimantic - Thames,-72.3777,41.9579,River/Stream,CT DEEP WPLR biological monitoring
Lepomis gibbosus,4,count,9,cm,1x S-R,1,1113,Sec,,Native,Macrohabitat Generalist,False,112,m,3.3,m,2014120_lf,2014120_FISH,Sample-Routine,All species single pass,8/29/2014,11:52:00 AM,17386,McIntyres Brook,,2014 ABM Fish Community 08292014,below Handel Rd 30 ft stafford,Connecticut,STAFFORD,Needs,3101 - Edson Brook - Willimantic - Thames,-72.3777,41.9579,River/Stream,CT DEEP WPLR biological monitoring
Lepomis gibbosus,2,count,10,cm,1x S-R,1,1113,Sec,,Native,Macrohabitat Generalist,False,112,m,3.3,m,2014120_lf,2014120_FISH,Sample-Routine,All species single pass,8/29/2014,11:52:00 AM,17386,McIntyres Brook,,2014 ABM Fish Community 08292014,below Handel Rd 30 ft stafford,Connecticut,STAFFORD,Needs,3101 - Edson Brook - Willimantic - Thames,-72.3777,41.9579,River/Stream,CT DEEP WPLR biological monitoring
Lepomis gibbosus,1,count,11,cm,1x S-R,1,1113,Sec,,Native,Macrohabitat Generalist,False,112,m,3.3,m,2014120_lf,2014120_FISH,Sample-Routine,All species single pass,8/29/2014,11:52:00 AM,17386,McIntyres Brook,,2014 ABM Fish Community 08292014,below Handel Rd 30 ft stafford,Connecticut,STAFFORD,Needs,3101 - Edson Brook - Willimantic - Thames,-72.3777,41.9579,River/Stream,CT DEEP WPLR biological monitoring
Lepomis gibbosus,1,count,8,cm,2x S-R,1,3315,Sec,,Native,Macrohabitat Generalist,False,197.2,m,9.4,m,2014071_lf,2014071_FISH,Sample-Routine,All species single pass,8/1/2014,9:00:00 AM,14599,Mashamoquet Brook,,2014 ABM Fish Community 08012014,downstream Wrights Crossing Road near Mill Road,Connecticut,POMFRET,CT3710-00_01,3710 - Mashamoquet Brook - Quinebaug - Thames,-71.9359,41.8499,River/Stream,CT DEEP WPLR biological monitoring
Lepomis gibbosus,3,count,6,cm,2x S-R,1,3315,Sec,,Native,Macrohabitat Generalist,False,197.2,m,9.4,m,2014071_lf,2014071_FISH,Sample-Routine,All species single pass,8/1/2014,9:00:00 AM,14599,Mashamoquet Brook,,2014 ABM Fish Community 08012014,downstream Wrights Crossing Road near Mill Road,Connecticut,POMFRET,CT3710-00_01,3710 - Mashamoquet Brook - Quinebaug - Thames,-71.9359,41.8499,River/Stream,CT DEEP WPLR biological monitoring
Lepomis gibbosus,1,count,11,cm,1x S-S,1,2106,Sec,,Native,Macrohabitat Generalist,False,236.5,m,8,m,2014073_lf,2014073_FISH,Sample-Routine,All species single pass,8/5/2014,8:40:00 AM,14450,Shepaug River,,2014 ABM Fish Community 08052014,downstream 100 meters Wellers Bridge Road (Route 67),Connecticut,ROXBURY,CT6700-00_01,6700 - Shepaug River - Shepaug - Housatonic,-73.3308,41.5489,River/Stream,CT DEEP WPLR biological monitoring
Lepomis gibbosus,1,count,10,cm,1x S-S,1,2106,Sec,,Native,Macrohabitat Generalist,False,236.5,m,8,m,2014073_lf,2014073_FISH,Sample-Routine,All species single pass,8/5/2014,8:40:00 AM,14450,Shepaug River,,2014 ABM Fish Community 08052014,downstream 100 meters Wellers Bridge Road (Route 67),Connecticut,ROXBURY,CT6700-00_01,6700 - Shepaug River - Shepaug - Housatonic,-73.3308,41.5489,River/Stream,CT DEEP WPLR biological monitoring
Lepomis gibbosus,1,count,9,cm,1x S-S,1,2106,Sec,,Native,Macrohabitat Generalist,False,236.5,m,8,m,2014073_lf,2014073_FISH,Sample-Routine,All species single pass,8/5/2014,8:40:00 AM,14450,Shepaug River,,2014 ABM Fish Community 08052014,downstream 100 meters Wellers Bridge Road (Route 67),Connecticut,ROXBURY,CT6700-00_01,6700 - Shepaug River - Shepaug - Housatonic,-73.3308,41.5489,River/Stream,CT DEEP WPLR biological monitoring
Lepomis gibbosus,1,count,4,cm,1x S-R,1,1761,Sec,,Native,Macrohabitat Generalist,False,166.5,m,6.4,m,2014074_lf,2014074_FISH,Sample-Routine,All species single pass,8/5/2014,11:30:00 AM,14804,Mill Brook,,2014 ABM Fish Community 08052014,upstream first Cream Hill Road crossing from mouth,Connecticut,CORNWALL,CT6008-00_02a,6008 - Mill Brook - Housatonic Main Stem - Housatonic,-73.331,41.8804,River/Stream,CT DEEP WPLR biological monitoring
Lepomis gibbosus,1,count,5,cm,1x S-R,1,1761,Sec,,Native,Macrohabitat Generalist,False,166.5,m,6.4,m,2014074_lf,2014074_FISH,Sample-Routine,All species single pass,8/5/2014,11:30:00 AM,14804,Mill Brook,,2014 ABM Fish Community 08052014,upstream first Cream Hill Road crossing from mouth,Connecticut,CORNWALL,CT6008-00_02a,6008 - Mill Brook - Housatonic Main Stem - Housatonic,-73.331,41.8804,River/Stream,CT DEEP WPLR biological monitoring
Lepomis gibbosus,2,count,6,cm,1x S-R,1,1761,Sec,,Native,Macrohabitat Generalist,False,166.5,m,6.4,m,2014074_lf,2014074_FISH,Sample-Routine,All species single pass,8/5/2014,11:30:00 AM,14804,Mill Brook,,2014 ABM Fish Community 08052014,upstream first Cream Hill Road crossing from mouth,Connecticut,CORNWALL,CT6008-00_02a,6008 - Mill Brook - Housatonic Main Stem - Housatonic,-73.331,41.8804,River/Stream,CT DEEP WPLR biological monitoring
Lepomis gibbosus,2,count,8,cm,1x S-R,1,1093,Sec,,Native,Macrohabitat Generalist,False,98,m,3.6,m,2014079_lf,2014079_FISH,Sample-Routine,All species single pass,8/7/2014,11:05:00 AM,14587,Tenmile River,,2014 ABM Fish Community 08072014,downstream Jones Road,Connecticut,LEBANON,CT3110-00_01,3110 - Tenmile River - Willimantic - Thames,-72.2632,41.6937,River/Stream,CT DEEP WPLR biological monitoring
Lepomis gibbosus,1,count,9,cm,2x S-R,1,3321,Sec,,Native,Macrohabitat Generalist,False,165.9,m,9.7,m,2014077_lf,2014077_FISH,Sample-Routine,All species single pass,8/6/2014,3:12:00 PM,15176,Natchaug River,,2014 ABM Fish Community 08062014,off Mansure Road Behind 238 Willimantic Road (Route 6) Chaplin Kawasaki,Connecticut,CHAPLIN,CT3200-00_02,3200 - Natchaug River - Natchaug - Thames,-72.1523,41.7569,River/Stream,CT DEEP WPLR biological monitoring
